geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS22045,25685.86547,34638.50205,12256.91059,-1.40398943,-1.498892615,0.365547521,-4.100404265,4.12E-05,0.000222373,"COG0605@1|root,COG0605@2|Bacteria,2GJV8@201174|Actinobacteria,4F48D@85017|Promicromonosporaceae",P,Destroys radicals which are normally produced within the cells and which are toxic to biological systems,sodA,-,1.15.1.1,ko:K04564,"ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"Sod_Fe_C,Sod_Fe_N"
J2S48_RS03900,3093.487061,4289.580795,1299.34646,-1.593249827,-1.724132473,0.421375441,-4.091677644,4.28E-05,0.000230183,"COG2146@1|root,COG2146@2|Bacteria,2IQK7@201174|Actinobacteria,4F4NT@85017|Promicromonosporaceae",P,Rieske-like [2Fe-2S] domain,hcaC,-,-,ko:K05710,"ko00360,ko01120,ko01220,map00360,map01120,map01220",M00545,"R06782,R06783",RC00098,"br01602,ko00000,ko00001,ko00002",-,-,-,Rieske
J2S48_RS11555,1503.657876,2019.670153,729.6394595,-1.376879189,-1.467906978,0.359031126,-4.088522898,4.34E-05,0.000232603,"COG1609@1|root,COG1609@2|Bacteria,2I4CY@201174|Actinobacteria,4F3RZ@85017|Promicromonosporaceae",K,Periplasmic binding protein LacI transcriptional regulator,-,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_3,PmoA"
J2S48_RS24660,1705.686769,2262.294165,870.7756743,-1.29819169,-1.378412277,0.337727767,-4.081430104,4.48E-05,0.000239442,"COG0339@1|root,COG0339@2|Bacteria,2GM2Z@201174|Actinobacteria,4F49N@85017|Promicromonosporaceae",E,Peptidase family M3,dcp,-,3.4.15.5,ko:K01284,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,Peptidase_M3
J2S48_RS20460,305.5897135,445.5879548,95.59235158,-2.013741578,-2.213198249,0.543151327,-4.074735972,4.61E-05,0.000245664,,,,,,,,,,,,,,,,
J2S48_RS20800,529.9884079,732.8403212,225.7105379,-1.570567638,-1.694484282,0.418945914,-4.044637329,5.24E-05,0.00027745,"COG1319@1|root,COG1319@2|Bacteria,2I1RR@201174|Actinobacteria,4F5V0@85017|Promicromonosporaceae",C,FAD binding domain in molybdopterin dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,FAD_binding_5
J2S48_RS05005,31105.24981,41886.85161,14932.84712,-1.391681901,-1.488103528,0.36843822,-4.038949939,5.37E-05,0.000283226,"COG1185@1|root,COG1185@2|Bacteria,2GIT2@201174|Actinobacteria,4F40I@85017|Promicromonosporaceae",J,Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction,pnp,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944",2.7.7.8,ko:K00962,"ko00230,ko00240,ko03018,map00230,map00240,map03018",M00394,"R00437,R00438,R00439,R00440",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03016,ko03019",-,-,-,"KH_1,PNPase,RNase_PH,RNase_PH_C,S1"
J2S48_RS00395,6664.097889,9217.933565,2833.344373,-1.571358446,-1.702438547,0.424930414,-4.006393727,6.17E-05,0.000319304,,,,,,,,,,,,,,,,
J2S48_RS01675,342.9672579,475.7605941,143.7772534,-1.596778787,-1.728193557,0.432361632,-3.997102033,6.41E-05,0.00033109,"COG3832@1|root,COG3832@2|Bacteria,2IE7C@201174|Actinobacteria,4F4TR@85017|Promicromonosporaceae",S,Activator of Hsp90 ATPase homolog 1-like protein,-,-,-,-,-,-,-,-,-,-,-,-,AHSA1
J2S48_RS03905,14116.55035,18240.76443,7930.229246,-1.139728613,-1.201978683,0.300758583,-3.99649004,6.43E-05,0.000331248,,,,,,,,,,,,,,,,
J2S48_RS17900,1533.499104,1957.973806,896.787051,-1.07345208,-1.127371289,0.282143607,-3.995735719,6.45E-05,0.000331501,"COG0026@1|root,COG0026@2|Bacteria,2GJCU@201174|Actinobacteria,4F3M9@85017|Promicromonosporaceae",F,Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR),purK,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944",6.3.4.18,ko:K01589,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130",M00048,R07404,RC01927,"ko00000,ko00001,ko00002,ko01000",-,-,-,ATP-grasp
J2S48_RS07920,3226.165788,4349.378044,1541.347403,-1.399210789,-1.496720462,0.374798264,-3.993402872,6.51E-05,0.000334278,"COG0213@1|root,COG0213@2|Bacteria,2GJH5@201174|Actinobacteria,4F3VS@85017|Promicromonosporaceae",F,Pyrimidine nucleoside phosphorylase C-terminal domain,deoA,"GO:0003674,GO:0003824,GO:0004645,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0009032,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0044424,GO:0044444,GO:0044464","2.4.2.2,2.4.2.4","ko:K00756,ko:K00758","ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219",-,"R01570,R01876,R02296,R02484,R08222,R08230",RC00063,"ko00000,ko00001,ko01000",-,-,-,"Glycos_trans_3N,Glycos_transf_3,PYNP_C"
J2S48_RS08265,1533.016495,1949.249172,908.6674797,-1.049803674,-1.100914013,0.275915164,-3.990045341,6.61E-05,0.000337018,"COG1722@1|root,COG1722@2|Bacteria,2GR0U@201174|Actinobacteria,4F4XS@85017|Promicromonosporaceae",L,"Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides",xseB,-,3.1.11.6,ko:K03602,"ko03430,map03430",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,Exonuc_VII_S
J2S48_RS11580,1744.714501,2254.782167,979.6130034,-1.140694276,-1.203110783,0.301477517,-3.990714779,6.59E-05,0.000337018,"COG0332@1|root,COG0332@2|Bacteria,2GJP8@201174|Actinobacteria,4F3I0@85017|Promicromonosporaceae",I,3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III,fabH,-,2.3.1.180,ko:K00648,"ko00061,ko01100,ko01212,map00061,map01100,map01212","M00082,M00083",R10707,"RC00004,RC02729,RC02888","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"ACP_syn_III,ACP_syn_III_C"
J2S48_RS26220,103.7893349,166.4473864,9.802257554,-3.554788577,-4.085970041,1.023929801,-3.990478682,6.59E-05,0.000337018,"COG0702@1|root,COG0702@2|Bacteria,2GJB8@201174|Actinobacteria",GM,PFAM NmrA family protein,-,-,1.6.5.2,ko:K19267,"ko00130,ko01110,map00130,map01110",-,"R02964,R03643,R03816",RC00819,"ko00000,ko00001,ko01000",-,-,-,"NAD_binding_10,NmrA"
J2S48_RS13065,3162.338353,4238.70537,1547.787827,-1.359377539,-1.452453839,0.364389074,-3.985997228,6.72E-05,0.000342305,,,,,,,,,,,,,,,,
J2S48_RS14170,3913.967037,5318.936179,1806.513325,-1.449927971,-1.557280434,0.391528821,-3.977434992,6.97E-05,0.000353808,"COG4282@1|root,COG4282@2|Bacteria,2GSXF@201174|Actinobacteria",G,SMI1 / KNR4 family (SUKH-1),-,-,-,-,-,-,-,-,-,-,-,-,SMI1_KNR4
J2S48_RS04825,3228.464458,4273.249592,1661.286758,-1.277930499,-1.361744421,0.342913045,-3.971107084,7.15E-05,0.00036211,"COG1201@1|root,COG1201@2|Bacteria,2GJG3@201174|Actinobacteria,4F35E@85017|Promicromonosporaceae",L,DEAD/H associated,lhr,-,-,ko:K03724,-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DEAD,DEAD_assoc,HTH_42,Helicase_C"
J2S48_RS24760,1464.053199,2037.414102,604.0118446,-1.613713838,-1.751813239,0.442261035,-3.961039073,7.46E-05,0.000374548,,,,,,,,,,,,,,,,
J2S48_RS16225,6023.193534,7770.796354,3401.789304,-1.128113621,-1.191166425,0.301295658,-3.953480224,7.70E-05,0.000385452,"COG0604@1|root,COG0604@2|Bacteria,2GMHR@201174|Actinobacteria,4F35H@85017|Promicromonosporaceae",C,Zinc-binding dehydrogenase,yogA,-,-,-,-,-,-,-,-,-,-,-,"ADH_N,ADH_zinc_N"
J2S48_RS12735,469.6001744,647.3294866,203.0062061,-1.546018273,-1.672241826,0.423552169,-3.948136615,7.88E-05,0.000393003,"2DMMI@1|root,32SFN@2|Bacteria,2IKP6@201174|Actinobacteria,4F4QI@85017|Promicromonosporaceae",S,Protein of unknown function (DUF3151),-,-,-,-,-,-,-,-,-,-,-,-,DUF3151
J2S48_RS10405,26062.79739,38629.98313,7212.018793,-2.171598743,-2.421343551,0.61354558,-3.946477052,7.93E-05,0.000394582,"COG0089@1|root,COG0089@2|Bacteria,2IQ7V@201174|Actinobacteria,4F4PX@85017|Promicromonosporaceae",J,One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome,rplW,"GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02892,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L23
J2S48_RS12120,3015.331931,4485.400781,810.2286543,-2.20784625,-2.469743075,0.626045872,-3.944987397,7.98E-05,0.000396465,"COG3979@1|root,COG3979@2|Bacteria,2I2KE@201174|Actinobacteria",M,to chymotrypsin. May be specialized for the degradation of chitin- linked proteins. Has a primary specificity for large aliphatic or aromatic amino acids,-,-,-,ko:K18546,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"Pro_Al_protease,Trypsin"
J2S48_RS00265,589.3993103,843.9932644,207.5083792,-1.840214007,-2.021217699,0.512409742,-3.944534099,8.00E-05,0.000396639,"COG1834@1|root,COG1834@2|Bacteria,2GNTN@201174|Actinobacteria,4F59T@85017|Promicromonosporaceae",E,Amidinotransferase,ddaH,-,3.5.3.18,ko:K01482,-,-,-,-,"ko00000,ko01000,ko04147",-,-,-,Amidinotransf
J2S48_RS20665,279.4919878,414.6741084,76.71880698,-2.18264875,-2.434403698,0.620504736,-3.923263686,8.74E-05,0.000430232,"COG0537@1|root,COG0537@2|Bacteria,2IHPT@201174|Actinobacteria,4F4QJ@85017|Promicromonosporaceae",FG,HIT domain,hit,-,-,ko:K02503,-,-,-,-,"ko00000,ko04147",-,-,-,"DcpS_C,HIT"
J2S48_RS09455,1208.824226,1647.749918,550.4356882,-1.463835061,-1.578839227,0.402929665,-3.918399072,8.91E-05,0.000438374,"COG1012@1|root,COG1012@2|Bacteria,2GIWZ@201174|Actinobacteria,4FM0U@85023|Microbacteriaceae",C,Aldehyde dehydrogenase family,gbsA,-,1.2.1.8,ko:K00130,"ko00260,ko01100,map00260,map01100",M00555,"R02565,R02566",RC00080,"ko00000,ko00001,ko00002,ko01000",-,-,-,Aldedh
J2S48_RS00965,5181.228278,6793.633587,2762.620315,-1.221452767,-1.298174481,0.331498032,-3.916085027,9.00E-05,0.000441329,"COG0044@1|root,COG0044@2|Bacteria,2GJ0T@201174|Actinobacteria,4F3KY@85017|Promicromonosporaceae",F,Belongs to the metallo-dependent hydrolases superfamily. DHOase family. Class I DHOase subfamily,pyrC,"GO:0003674,GO:0003824,GO:0004038,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006144,GO:0006145,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0019439,GO:0034641,GO:0040007,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0046113,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575",3.5.2.3,ko:K01465,"ko00240,ko01100,map00240,map01100",M00051,R01993,RC00632,"ko00000,ko00001,ko00002,ko01000",-,-,-,Amidohydro_1
J2S48_RS17505,1380.312135,1785.920959,771.8988973,-1.145877241,-1.211984156,0.310182193,-3.907329896,9.33E-05,0.000455661,"COG0248@1|root,COG0248@2|Bacteria,2GJBN@201174|Actinobacteria,4F3BR@85017|Promicromonosporaceae",FP,Ppx/GppA phosphatase family,ppx,-,"3.6.1.11,3.6.1.40",ko:K01524,"ko00230,map00230",-,R03409,RC00002,"ko00000,ko00001,ko01000",-,-,-,Ppx-GppA
J2S48_RS24630,59.44047889,98.71491153,0.528829935,-6.366478221,-7.537664849,1.931532521,-3.902427098,9.52E-05,0.000464329,"COG1131@1|root,COG1131@2|Bacteria,2GN8P@201174|Actinobacteria",V,ABC transporter,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran
J2S48_RS08510,3557.734646,4878.821842,1576.103853,-1.502652935,-1.629045661,0.417689463,-3.900135881,9.61E-05,0.000467409,"COG2259@1|root,COG2259@2|Bacteria,2I0MC@201174|Actinobacteria,4F4RI@85017|Promicromonosporaceae",S,DoxX,-,-,-,-,-,-,-,-,-,-,-,-,DoxX
J2S48_RS11340,561.8470397,810.0187067,189.5895392,-1.890884798,-2.088909951,0.536267983,-3.895272547,9.81E-05,0.00047621,"COG0345@1|root,COG0345@2|Bacteria,2GJ7D@201174|Actinobacteria,4F3BS@85017|Promicromonosporaceae",E,Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline,proC,"GO:0000287,GO:0003674,GO:0003824,GO:0004735,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016020,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0018130,GO:0019752,GO:0030145,GO:0040007,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0046914,GO:0055114,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",1.5.1.2,ko:K00286,"ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230",M00015,"R01248,R01251,R03291,R03293","RC00054,RC00083","ko00000,ko00001,ko00002,ko01000",-,-,-,"F420_oxidored,P5CR_dimer"
J2S48_RS18900,46.10295025,75.62477316,1.820215871,-4.579405423,-5.381719951,1.384531508,-3.887033209,0.000101477,0.000491263,,,,,,,,,,,,,,,,
J2S48_RS15275,187.4788086,295.7682121,25.04470345,-3.09725826,-3.565028282,0.917986766,-3.883529057,0.000102951,0.000497695,"COG0279@1|root,COG0279@2|Bacteria,2IIGW@201174|Actinobacteria,4FXB9@85025|Nocardiaceae",G,SIS domain,gmhA,-,"2.7.7.71,5.3.1.28","ko:K03271,ko:K15669","ko00540,ko01100,map00540,map01100",M00064,"R05645,R09768,R09769,R09772","RC00002,RC00434","ko00000,ko00001,ko00002,ko01000,ko01005",-,-,-,SIS_2
J2S48_RS22795,1358.05814,1905.546969,536.8248959,-1.670316658,-1.824774497,0.470103024,-3.881648072,0.000103751,0.000500851,"COG1233@1|root,COG1233@2|Bacteria,2GJ80@201174|Actinobacteria,4F5HR@85017|Promicromonosporaceae",Q,Flavin containing amine oxidoreductase,-,-,-,-,-,-,-,-,-,-,-,-,"Amino_oxidase,NAD_binding_8"
J2S48_RS24590,3596.079951,4834.047109,1739.129215,-1.37186166,-1.474466982,0.38073482,-3.872687512,0.000107642,0.000517439,"2EGCD@1|root,33A46@2|Bacteria,2GWRN@201174|Actinobacteria,4F5VI@85017|Promicromonosporaceae",S,Domain of unknown function (DUF4190),-,-,-,-,-,-,-,-,-,-,-,-,"DUF4190,DUF4352"
J2S48_RS18480,6765.398234,8653.356834,3933.460333,-1.079077137,-1.137658292,0.293899686,-3.870906801,0.000108431,0.0005205,"COG1501@1|root,COG1501@2|Bacteria,2GP4V@201174|Actinobacteria,4F45I@85017|Promicromonosporaceae",G,Galactose mutarotase-like,-,-,3.2.1.177,ko:K01811,-,-,-,-,"ko00000,ko01000",-,GH31,-,"Gal_mutarotas_2,Glyco_hydro_31"
J2S48_RS20410,1458.817255,1883.712511,821.4743704,-1.131545585,-1.198544106,0.31101636,-3.853636845,0.000116376,0.000554737,,,,,,,,,,,,,,,,
J2S48_RS05525,265.5408223,394.7261971,71.76276011,-2.187567116,-2.459183113,0.642810526,-3.825673374,0.000130415,0.000615397,"COG0346@1|root,COG0346@2|Bacteria,2IKP7@201174|Actinobacteria",E,glyoxalase bleomycin resistance protein dioxygenase,-,-,-,-,-,-,-,-,-,-,-,-,Glyoxalase
J2S48_RS20375,12969.3765,17879.91978,5603.56159,-1.530764011,-1.673902743,0.4376114,-3.825089438,0.000130725,0.000615397,"COG0579@1|root,COG0579@2|Bacteria,2GJZ8@201174|Actinobacteria,4F3JW@85017|Promicromonosporaceae",C,Malate:quinone oxidoreductase (Mqo),mqo,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0044424,GO:0044464,GO:0055114,GO:0071944",1.1.5.4,ko:K00116,"ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map01100,map01110,map01120,map01130,map01200","M00009,M00011","R00360,R00361,R01257",RC00031,"ko00000,ko00001,ko00002,ko01000",-,-,-,Mqo
J2S48_RS04185,1872.249616,2412.685317,1061.596064,-1.120176487,-1.186193292,0.310884658,-3.815541426,0.000135885,0.000635307,"COG1063@1|root,COG1063@2|Bacteria,2GKFG@201174|Actinobacteria",E,Alcohol dehydrogenase GroES domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"ADH_N,Glu_dehyd_C"
J2S48_RS18885,2489.393124,3212.350048,1404.957738,-1.125328991,-1.192811626,0.312595873,-3.815826533,0.000135728,0.000635307,"COG0272@1|root,COG0272@2|Bacteria,2GJUY@201174|Actinobacteria,4F46W@85017|Promicromonosporaceae",L,DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA,ligA,"GO:0000287,GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016874,GO:0016886,GO:0030312,GO:0033554,GO:0034641,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:0140097,GO:1901360",6.5.1.2,ko:K01972,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430",-,R00382,RC00005,"ko00000,ko00001,ko01000,ko03032,ko03400",-,-,-,"BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2"
J2S48_RS11955,33.49624489,55.47452153,0.528829935,-5.682209179,-6.731768927,1.765890395,-3.81211028,0.000137785,0.000643313,,,,,,,,,,,,,,,,
J2S48_RS26085,596.0610654,893.3583106,150.1151975,-2.273113633,-2.569779284,0.674406876,-3.810428654,0.000138726,0.000645937,,,,,,,,,,,,,,,,
J2S48_RS06685,21645.93127,28637.30504,11158.87061,-1.275046584,-1.359886013,0.357390271,-3.805044856,0.000141778,0.000659251,"COG1404@1|root,COG3055@1|root,COG1404@2|Bacteria,COG3055@2|Bacteria,2HQIW@201174|Actinobacteria,4F5H7@85017|Promicromonosporaceae",O,Subtilase family,nanM,"GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005623,GO:0016853,GO:0016854,GO:0016857,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0044464",5.1.3.24,"ko:K13276,ko:K17948",-,-,-,-,"ko00000,ko01000,ko01002,ko03110",-,-,-,"CarbopepD_reg_2,CarboxypepD_reg,Inhibitor_I9,Kelch_1,Kelch_4,Kelch_6,Malectin,PKD,Peptidase_M6,Peptidase_S8"
J2S48_RS08900,505.0960841,691.6758759,225.2263964,-1.486217465,-1.614006393,0.424906361,-3.79849901,0.000145575,0.000675065,"COG3629@1|root,COG3629@2|Bacteria,2I2QB@201174|Actinobacteria,4D98R@85008|Micromonosporales",K,Bacterial transcriptional activator domain,-,-,-,-,-,-,-,-,-,-,-,-,"BTAD,Trans_reg_C"
J2S48_RS17770,10165.12934,13968.86137,4459.531303,-1.509617924,-1.647219416,0.433805551,-3.797137709,0.000146376,0.0006776,"COG0276@1|root,COG0276@2|Bacteria,2GJTQ@201174|Actinobacteria,4F3V8@85017|Promicromonosporaceae",H,Ferrochelatase,hemH,"GO:0003674,GO:0003824,GO:0004325,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016020,GO:0016829,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0040007,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0044464,GO:0046148,GO:0046483,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051537,GO:0051540,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","4.99.1.1,4.99.1.9",ko:K01772,"ko00860,ko01100,ko01110,map00860,map01100,map01110",M00121,"R00310,R11329",RC01012,"ko00000,ko00001,ko00002,ko01000",-,-,-,Ferrochelatase
J2S48_RS09855,1950.316651,2545.801127,1057.089938,-1.189070993,-1.266635583,0.334001133,-3.792309235,0.000149253,0.000688379,"COG0823@1|root,COG1506@1|root,COG0823@2|Bacteria,COG1506@2|Bacteria,2GMMM@201174|Actinobacteria,4F54M@85017|Promicromonosporaceae",EU,Dienelactone hydrolase family,-,-,-,-,-,-,-,-,-,-,-,-,"PD40,Peptidase_S9"
J2S48_RS18115,251.971517,370.1726821,74.66976924,-2.055522268,-2.303361971,0.607972852,-3.788593461,0.000151503,0.000696871,,,,,,,,,,,,,,,,
J2S48_RS07935,4876.108603,6341.060413,2678.680888,-1.168089682,-1.242796697,0.328484837,-3.783421816,0.000154687,0.000710561,"COG4603@1|root,COG4603@2|Bacteria,2GKAZ@201174|Actinobacteria,4F36D@85017|Promicromonosporaceae",S,Belongs to the binding-protein-dependent transport system permease family,-,-,-,ko:K02057,-,M00221,-,-,"ko00000,ko00002,ko02000",3.A.1.2,-,-,BPD_transp_2
J2S48_RS10895,6300.444642,8127.826997,3559.371108,-1.123524027,-1.191856491,0.315728227,-3.774944368,0.000160043,0.000734177,"COG0713@1|root,COG0713@2|Bacteria,2IKV7@201174|Actinobacteria,4F4R4@85017|Promicromonosporaceae",C,"NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient",nuoK,"GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0005623,GO:0005886,GO:0008137,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0030964,GO:0032991,GO:0044425,GO:0044459,GO:0044464,GO:0045271,GO:0045272,GO:0050136,GO:0055114,GO:0070469,GO:0070470,GO:0071944,GO:0098796,GO:0098797,GO:0098803,GO:1902494,GO:1990204",1.6.5.3,"ko:K00340,ko:K05576","ko00190,ko01100,map00190,map01100","M00144,M00145",R11945,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.1,-,-,Oxidored_q2
J2S48_RS24525,572.5541992,872.8151147,122.162826,-2.481025714,-2.839822972,0.755361586,-3.759554398,0.000170216,0.000777708,"COG1372@1|root,COG1533@1|root,COG1372@2|Bacteria,COG1533@2|Bacteria,2GM31@201174|Actinobacteria,4F3PA@85017|Promicromonosporaceae",L,Hint (Hedgehog/Intein) domain N-terminal region,-,-,-,-,-,-,-,-,-,-,-,-,Radical_SAM
